"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @adramalek13: #TourTVE el corredor que viene cargado de bidones del coche, que dice o como lo hace para progresar hasta la cabeza en un…",FALSE,0,NA,2017-07-29 17:43:34,FALSE,NA,"891353520573698048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Maddiso12069418",1,TRUE,FALSE,NA,NA
"GoPro: Best of Tour de France 2017 #grande #TourTVE # https://t.co/9StQcR65Tx",FALSE,0,NA,2017-07-29 17:40:20,FALSE,NA,"891352707377893377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lucipher77",0,FALSE,FALSE,NA,NA
"RT @DrackoGhostz: #TourTVE ¿Qué velocidad máxima alcanza un Sprinter en llano?",FALSE,0,NA,2017-07-29 17:15:41,FALSE,NA,"891346503339581440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WnIlv6P0rTKKmjZ",1,TRUE,FALSE,NA,NA
"RT @txakitoledo: El de la moto no se anda con tonterias #TourTVE https://t.co/lUbo5uZrWp",FALSE,0,NA,2017-07-29 15:32:24,FALSE,NA,"891320509308305408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nORt2oLJcT3ju02",50,TRUE,FALSE,NA,NA
"RT @AdriCampos18: #TourTVE ¿Se utilizan los mismos neumáticos para todas las etapas o se van cambiando por precaución?",FALSE,0,NA,2017-07-28 20:51:06,FALSE,NA,"891038326471495685",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","z116WL00ONSg91J",1,TRUE,FALSE,NA,NA
"RT @jjhinojosa: #TourTVE habéis dicho que Contador está a 5 minutos, está a 7...",FALSE,0,NA,2017-07-28 20:22:46,FALSE,NA,"891031198251622400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dipomames1976",1,TRUE,FALSE,NA,NA
"RT @cepa_pineda: porq dejaron seguir a froom si en los reglamentosbdice q esta prohibido?  #TourTVE",FALSE,0,NA,2017-07-28 19:55:58,FALSE,NA,"891024451722256384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Isobel21009332",1,TRUE,FALSE,NA,NA
"RT @davidfloressax: Debería llamarse: ""El 'Froome' de Francia"" #TourTVE #TourdeFrancia2017",FALSE,0,NA,2017-07-28 19:49:29,FALSE,NA,"891022822537138176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alicia83502940",2,TRUE,FALSE,NA,NA
"RT @RafaRiancho: #TourTVE 5 veces disputado @lavuelta @chrisfroome 2011 Cobo (2º) 2012  @albertocontador (4º) 2014 @albertocontador (2º); 2…",FALSE,0,NA,2017-07-28 18:36:34,FALSE,NA,"891004471165280258",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EliasRotherfie2",1,TRUE,FALSE,NA,NA
"RT @Alex_Reddevil: Lo dicho antes, se ha visto. Han hablando en la cima froome y bardet. Están colaborando @RTVE @pedrodelgadoweb #TourTVE",FALSE,0,NA,2017-07-28 17:34:00,FALSE,NA,"890988726410674176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chelsea48969274",2,TRUE,FALSE,NA,NA
"RT @telediario_tve: En los #deportes @chrisfroome ha vuelto a lo más alto del podio en Paris y consigue su 4º #TourTVE y le acompaña su hij…",FALSE,0,NA,2017-07-28 13:38:14,FALSE,NA,"890929392502939648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","victorianovent2",5,TRUE,FALSE,NA,NA
"RT @telediario_tve: #TourTVE París vive otro nuevo episodio de la era Chris Froome https://t.co/oP8scJNAZU Por @Felipelect https://t.co/Ryx…",FALSE,0,NA,2017-07-28 13:37:38,FALSE,NA,"890929242896248833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","victorianovent2",2,TRUE,FALSE,NA,NA
"RT @telediario_tve: .@chrisfroome se ha asegurado hoy el #TourTVE que concluye este domingo en #París. Con @estefaniarey en https://t.co/Vj…",FALSE,0,NA,2017-07-28 13:36:00,FALSE,NA,"890928828746534916",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","victorianovent2",4,TRUE,FALSE,NA,NA
"RT @telediario_tve: .@rtvees @chrisfroome se asegura su cuarto #TourTVE en la crono de Marsella. Por @Felipelect https://t.co/mcQ7h6NjO8 ht…",FALSE,0,NA,2017-07-28 13:35:49,FALSE,NA,"890928782974046209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","victorianovent2",4,TRUE,FALSE,NA,NA
"RT @telediario_tve: #TourTVE El tren de Rigoberto Urán tiene parada en el Vélodrome de Marsella. En directo a las 15h en @rtvees https://t.…",FALSE,0,NA,2017-07-28 13:33:57,FALSE,NA,"890928313962823680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","victorianovent2",5,TRUE,FALSE,NA,NA
"RT @Cyklist85: Soukho bajando Le Gran Colombier #soukho #TDF2017 #tourdelavenir #TourTVE https://t.co/c5qBkrPc3J",FALSE,0,NA,2017-07-28 11:29:26,FALSE,NA,"890896977516523520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobayoColombia",1,TRUE,FALSE,NA,NA
"RT @del_peiro21: Puro espectáculo. Un día más @albertocontador haciéndonos disfrutar del #TourTVE #TourdeFrancia2017 El día q se retire lo…",FALSE,0,NA,2017-07-28 08:54:07,FALSE,NA,"890857893704192000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","inutelca1989",3,TRUE,FALSE,NA,NA
"RT @Robless_26: Después del descenso de froome en la bajada del Peyresourde... #TourTVE @pedrodelgadoweb <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C> https://t.co/zT7lkeidQM",FALSE,0,NA,2017-07-27 22:31:09,FALSE,NA,"890701116450779136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","8M6mBWWgzTIQK4j",4,TRUE,FALSE,NA,NA
"RT @pedrodelgadoweb: #TourTVE https://t.co/B2IYYdvJQI",FALSE,0,NA,2017-07-27 22:19:15,FALSE,NA,"890698124813099008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arceyplata",276,TRUE,FALSE,NA,NA
"RT @agost_bastida: #TourTVE  a q hora empieza hoy la retransmisión?",FALSE,0,NA,2017-07-27 21:38:50,FALSE,NA,"890687950232707073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sunravocook1982",1,TRUE,FALSE,NA,NA
"RT @jaruizcuadrado: #TourTVE Hola! Sabiendo q Geraint Thomas ya no está, creéis q Sky terminará liderando la Clasificación por equipos?Aún…",FALSE,0,NA,2017-07-27 21:18:26,FALSE,NA,"890682819202224128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Samanth48377643",1,TRUE,FALSE,NA,NA
"RT @claudiky93: <ed><U+00A0><U+00BC><ed><U+00BC><U+00A7> #TourTVE",FALSE,0,NA,2017-07-27 21:14:06,FALSE,NA,"890681726472568833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kayleig38275176",1,TRUE,FALSE,NA,NA
"RT @retrochenta: Cuando el ciclismo era uno de los deportes rey en España. #TourTVE https://t.co/FOHKsppAgT",FALSE,0,NA,2017-07-27 21:01:37,FALSE,NA,"890678583991074816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Berny_Nd",123,TRUE,FALSE,NA,NA
"RT @mero23111980: Indurain q te parecen las carreras Master?un saludo #TourTVE",FALSE,0,NA,2017-07-27 17:48:19,FALSE,NA,"890629940156039168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Isla81332014",1,TRUE,FALSE,NA,NA
"RT @Visko_: Audiencias del #TourTVE 2017, histórico del Tour y gráfica comparativa. https://t.co/WuISpAaXrm",FALSE,0,NA,2017-07-27 16:26:03,FALSE,NA,"890609237650358273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Er_SorY",25,TRUE,FALSE,NA,NA
"RT @Visko_: Audiencias del #TourTVE 2017, histórico del Tour y gráfica comparativa. https://t.co/WuISpAaXrm",FALSE,0,NA,2017-07-27 16:19:26,FALSE,NA,"890607571878281216",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","CorrienteSantia",25,TRUE,FALSE,NA,NA
"RT @Visko_: Audiencias del #TourTVE 2017, histórico del Tour y gráfica comparativa. https://t.co/WuISpAaXrm",FALSE,0,NA,2017-07-27 15:43:16,FALSE,NA,"890598469584420870",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ismael_Prz",25,TRUE,FALSE,NA,NA
"RT @Visko_: Audiencias del #TourTVE 2017, histórico del Tour y gráfica comparativa. https://t.co/WuISpAaXrm",FALSE,0,NA,2017-07-27 15:32:16,FALSE,NA,"890595702631518208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oscartapo",25,TRUE,FALSE,NA,NA
"RT @Visko_: Audiencias del #TourTVE 2017, histórico del Tour y gráfica comparativa. https://t.co/WuISpAaXrm",FALSE,0,NA,2017-07-27 15:28:08,FALSE,NA,"890594663391952896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ciclismoverdad",25,TRUE,FALSE,NA,NA
"RT @Visko_: Audiencias del #TourTVE 2017, histórico del Tour y gráfica comparativa. https://t.co/WuISpAaXrm",FALSE,0,NA,2017-07-27 15:26:26,FALSE,NA,"890594233463320577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JabitxuN1",25,TRUE,FALSE,NA,NA
"RT @Visko_: Audiencias del #TourTVE 2017, histórico del Tour y gráfica comparativa. https://t.co/WuISpAaXrm",FALSE,0,NA,2017-07-27 15:15:31,FALSE,NA,"890591486768754688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PabloTierraseca",25,TRUE,FALSE,NA,NA
"RT @Visko_: Audiencias del #TourTVE 2017, histórico del Tour y gráfica comparativa. https://t.co/WuISpAaXrm",FALSE,0,NA,2017-07-27 15:09:45,FALSE,NA,"890590037540302848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mr_Chon",25,TRUE,FALSE,NA,NA
"RT @Armando20017: #TourTVE Que creeis que le pasa a Contador para no estar al nivel de antes desde 2014??",FALSE,0,NA,2017-07-27 12:48:36,FALSE,NA,"890554515786747905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Luna63660345",1,TRUE,FALSE,NA,NA
"RT @andrewfield_: El que encendió esa bengala de humo no subió un puerto en bicicleta en la vida <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6> #TourTVE",FALSE,0,NA,2017-07-27 11:28:48,FALSE,NA,"890534431185940480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Daisy34326440",1,TRUE,FALSE,NA,NA
"RT @Slayer_c1: #TourTVE @pedrodelgadoweb No quiero ser malo pero aparte de gafar los ganadores, cada día, un invitado pierde un corredor de…",FALSE,0,NA,2017-07-27 10:17:12,FALSE,NA,"890516411843579904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Charlie04917333",1,TRUE,FALSE,NA,NA
"RT @jl_sanchez_: La fórmula es fácil, mientra el pelotón la descifra yo me escapo #TourTVE",FALSE,0,NA,2017-07-27 10:00:27,FALSE,NA,"890512196781920258",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Guadalu59637256",2,TRUE,FALSE,NA,NA
"RT @Josefelixfisio: #tourTVE grande Miguel!! Ídolo! Vaya frío hizo este día en #ArandadeDuero tierra de #carmelomiranda .
Fiesta de la bici…",FALSE,0,NA,2017-07-27 07:58:33,FALSE,NA,"890481519063474176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Cartelera1956",1,TRUE,FALSE,NA,NA
"RT @KikoViudezJ: #TourTVE porque nadie se acuerda de Cavendish ? Es el sprinter que mas victorias ha catado este año.",FALSE,0,NA,2017-07-27 02:36:06,FALSE,NA,"890400372682104834",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","orisytun1980",1,TRUE,FALSE,NA,NA
"RT @nacheteNF: #TourTVE Calmejane hoy????",FALSE,0,NA,2017-07-27 02:31:14,FALSE,NA,"890399146879877122",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","keyradidi1979",1,TRUE,FALSE,NA,NA
"RT @LandaniMikel: Escuchando por el pinganillo la retransmisión de #TourTVE y no para de sonar el papel Albal. Espero q estén buenos los bo…",FALSE,0,NA,2017-07-26 22:32:49,FALSE,NA,"890339150536245254",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","driangesteira",9,TRUE,FALSE,NA,NA
"RT @Matxin_: Piernas de Juanjo Cobo después de la Vuelta 2009 #TourTVE 
Esta fino eh..!! https://t.co/uxsV46H1H7",FALSE,0,NA,2017-07-26 20:27:33,FALSE,NA,"890307624520101888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hodei_asti28",86,TRUE,FALSE,NA,NA
"RT @Matxin_: Piernas de Juanjo Cobo después de la Vuelta 2009 #TourTVE 
Esta fino eh..!! https://t.co/uxsV46H1H7",FALSE,0,NA,2017-07-26 20:05:48,FALSE,NA,"890302151532171264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LotfiWada",86,TRUE,FALSE,NA,NA
"RT @PrudenLeonmur: Cuando terminas de ver el #TourTVE y sales a darlo todo con tu bicicleta. 
#alucino #monja #FullGas https://t.co/npuJyNo…",FALSE,0,NA,2017-07-26 15:16:27,FALSE,NA,"890229332693708801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andremoma",18,TRUE,FALSE,NA,NA
"RT @Garcia9Iker: #TourTVE  Y ha jan bakelants lo habeis visto ??",FALSE,0,NA,2017-07-26 14:35:47,FALSE,NA,"890219097946038273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndrewUnruh9",8,TRUE,FALSE,NA,NA
"RT @Emilio46fb: #TourTVE @pedrodelgadoweb el casco lo necesito para acabar la colección mientras veo el Tour en @teledeporte http://t.co/0S…",FALSE,0,NA,2017-07-26 10:20:40,FALSE,NA,"890154896422559744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NFZkXrWwE1RIE3C",6,TRUE,FALSE,NA,NA
"RT @pablitopablo18: #TourTVE Podria la mejor ciclista del momento aguantar en el Tour de los hombres?",FALSE,0,NA,2017-07-26 08:50:21,FALSE,NA,"890132170106437632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HymanFarquhar",2,TRUE,FALSE,NA,NA
"RT @ignacio_cancela: Simplemente brutal el aspecto de las piernas de @pawelpoljanski tras 16 días de Tour....y llegan los Alpes! #TourTVE h…",FALSE,0,NA,2017-07-26 06:48:56,FALSE,NA,"890101612907286529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bc_fabi",1,TRUE,FALSE,NA,NA
"ANÁLISIS | El #TourTVE <ed><U+00A0><U+00BD><ed><U+00BA><U+00B4>, maillot de oro de los deportes televisados. Por @victorjuste https://t.co/gL5D7H4Hqg https://t.co/uGLbQZLbPm",FALSE,0,NA,2017-07-26 05:30:00,FALSE,NA,"890081748549222400",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","eltelevisero",0,FALSE,FALSE,NA,NA
"RT @pedrodelgadoweb: #TourTVE https://t.co/bMp17sEYDt",FALSE,0,NA,2017-07-25 23:28:04,FALSE,NA,"889990667241488385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arceyplata",47,TRUE,FALSE,NA,NA
"RT @Cronoburradas1: Cuando le pides salir a la chica que te gusta y te dice que tiene novio #TDF2017 #TourTVE https://t.co/WSk1igozgb",FALSE,0,NA,2017-07-25 22:21:45,FALSE,NA,"889973977686450178",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bruno_8_Jr",6,TRUE,FALSE,NA,NA
"RT @nicolanaja: #TourTVE ¿por que no se a subido el Tourmalet este año?",FALSE,0,NA,2017-07-25 21:29:36,FALSE,NA,"889960850936803329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","isedatmyth1975",2,TRUE,FALSE,NA,NA
"RT @CiclismoSLetras: ¡Recordar que en Marsella también hay españoles! @Delko_MP_KTM @AngelMadrazo @MikelAristi @deliofernandez #TourTVE @pe…",FALSE,0,NA,2017-07-25 20:59:09,FALSE,NA,"889953187846909953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saramadrazo",1,TRUE,FALSE,NA,NA
"RT @MegaHeavy7: Contador se cae o se le sale la cadena y Alonso abandona, no importa cuando leáis esto. #TourTVE",FALSE,0,NA,2017-07-25 15:52:12,FALSE,NA,"889875943140896768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aperartem1979",3,TRUE,FALSE,NA,NA
"RT @micky82503372: #TourTVE hvorfor har tinkoff-Saxo taget Mørkøv med og. Ikke Nicki Sørensen?",FALSE,0,NA,2017-07-25 15:19:42,FALSE,NA,"889867765292597248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","talridila1979",1,TRUE,FALSE,NA,NA
"#tourtve froome en la corntrareoloj https://t.co/m2mGPvixeZ",FALSE,0,NA,2017-07-25 13:58:07,FALSE,NA,"889847231012106245",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElFiscalGodot",0,FALSE,FALSE,NA,NA
"RT @XiscuXlp: Algun mallorquin de futuro? #TourTVE",FALSE,0,NA,2017-07-25 13:16:12,FALSE,NA,"889836685407727616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","persracommo1988",1,TRUE,FALSE,NA,NA
"@rtve ahora sin el #TourTVE no puedo dormir la siesta...<ed><U+00A0><U+00BD><ed><U+00B8><U+00B4> BROMA topicazo<ed><U+00A0><U+00BD><ed><U+00B8><U+0089> pero significa que lo echo de menos. Deseando comience la Vuelta!",FALSE,1,"rtve",2017-07-25 13:00:19,FALSE,NA,"889832688160575489","26729931","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jarrser",0,FALSE,FALSE,NA,NA
"RT @Visko_: Audiencias del #TourTVE 2017, histórico del Tour y gráfica comparativa. https://t.co/WuISpAaXrm",FALSE,0,NA,2017-07-25 12:55:03,FALSE,NA,"889831360579469312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alonso_parrado",25,TRUE,FALSE,NA,NA
"#tourtve #vueltaaburgos el 1 de agosto lavidavolveraatenersentido https://t.co/IXKThpZN91",FALSE,1,NA,2017-07-25 12:53:56,FALSE,NA,"889831078864748544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElFiscalGodot",0,FALSE,FALSE,NA,NA
"RT @FerrySebastian1: #tourtve

Veis a Alberto en el podium? Cual es vuestra apuesta de podium? Saludos",FALSE,0,NA,2017-07-25 12:24:44,FALSE,NA,"889823733535440896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kenya20978276",1,TRUE,FALSE,NA,NA
"Vídeo oficial de los mejores momentos del Tour de Francia 2017 #TDF2017 #TourTVE https://t.co/FKEJJHwakT",FALSE,2,NA,2017-07-25 11:30:41,FALSE,NA,"889810130879074304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ddcampista",0,FALSE,FALSE,NA,NA
"RT @Reydebastos12: #TourTVE Hola Perico, hola Carlos. ¿El bloque de Pirineos siempre viene antes que el de Alpes? Al final son menos decisi…",FALSE,0,NA,2017-07-25 10:56:39,FALSE,NA,"889801564302352384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Naomi59194257",2,TRUE,FALSE,NA,NA
"Cuando no conduce su carro deja de ser el poli de los ciclistas y se convierte en el mayor admirador de los ciclistas españoles en #TourTVE.",FALSE,0,"antitdoto",2017-07-25 10:02:18,FALSE,"889787500046295041","889787887939723265","609227859","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","antitdoto",1,FALSE,FALSE,NA,NA
"RT @basketrip: #tourTVE Louis Meintjes se pronuncia ""MENKIS""",FALSE,0,NA,2017-07-25 08:45:29,FALSE,NA,"889768557449555968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sophia74683143",1,TRUE,FALSE,NA,NA
"RT @IvanBarthe: SÚPER ETAPA en #TourTVE. Col de la Croix de Fer y Col du Galibier!!! Impresionante @LeTour!!! #Ciclismo #Teledeporte #LeTou…",FALSE,0,NA,2017-07-25 08:42:40,FALSE,NA,"889767849060958208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Brooke01347131",1,TRUE,FALSE,NA,NA
"RT @Visko_: Audiencias del #TourTVE 2017, histórico del Tour y gráfica comparativa. https://t.co/WuISpAaXrm",FALSE,0,NA,2017-07-25 08:20:17,FALSE,NA,"889762215296987138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ledes83",25,TRUE,FALSE,NA,NA
"ANÁLISIS | El #TourTVE <ed><U+00A0><U+00BD><ed><U+00BA><U+00B4>, maillot de oro de los deportes televisados. Por @victorjuste https://t.co/gL5D7H4Hqg https://t.co/jiEaVbpZGt",FALSE,1,NA,2017-07-25 06:00:01,FALSE,NA,"889726912905359361",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","eltelevisero",0,FALSE,FALSE,NA,NA
"RT @rtve: <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4> Chris Froome se corona en París como ganador de la edición 104 del Tour de Francia https://t.co/Y392tJdLwx #TourTVE #TDF2017 ht…",FALSE,0,NA,2017-07-25 05:46:40,FALSE,NA,"889723554983538688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","espolvora",5,TRUE,FALSE,NA,NA
"RT @Visko_: Audiencias del #TourTVE 2017, histórico del Tour y gráfica comparativa. https://t.co/WuISpAaXrm",FALSE,0,NA,2017-07-25 02:40:29,FALSE,NA,"889676701659267073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BH_Bikes",25,TRUE,FALSE,NA,NA
"#tourtve #lavidanotienesentido sin tí menos mal que vueltaburgos la semana que viene yeahhhh https://t.co/mw14yucfp6",FALSE,0,NA,2017-07-25 00:24:00,FALSE,NA,"889642352561844224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElFiscalGodot",0,FALSE,FALSE,NA,NA
"RT @miguielmejor: #TourTVE  ¿Ha habido algún gran sprinter español?",FALSE,0,NA,2017-07-24 23:43:19,FALSE,NA,"889632113359806465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dercadebul1987",1,TRUE,FALSE,NA,NA
"RT @TETEADAN: #TourTVE MACHINE DE FROME https://t.co/ObJbwe4fyh",FALSE,0,NA,2017-07-24 23:27:50,FALSE,NA,"889628219804196866",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blOuGsDbj4U9mGw",3,TRUE,FALSE,NA,NA
"RT @lineasdefondo: Finalizado el #tourdefrancia 2017, aquí dejamos el resumen de las etapas más relevantes.
#TourTVE #TourdeFrancia2017
htt…",FALSE,0,NA,2017-07-24 23:09:31,FALSE,NA,"889623607248334852",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raeworld11",2,TRUE,FALSE,NA,NA
"RT @CiclismoaTope12: Creeis que @chrisfroome igualará a 
Induráin , Merckx , Hinault y Anquetil  #TDF2017 #TourTVE #TourDeFrancia",FALSE,0,NA,2017-07-24 22:44:42,FALSE,NA,"889617365150965766",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CiclismoaTope12",4,TRUE,FALSE,NA,NA
"RT @Visko_: Audiencias del #TourTVE 2017, histórico del Tour y gráfica comparativa. https://t.co/WuISpAaXrm",FALSE,0,NA,2017-07-24 22:02:38,FALSE,NA,"889606778899615744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mapachito2016",25,TRUE,FALSE,NA,NA
"RT @Visko_: Audiencias del #TourTVE 2017, histórico del Tour y gráfica comparativa. https://t.co/WuISpAaXrm",FALSE,0,NA,2017-07-24 21:07:54,FALSE,NA,"889593004893360130",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","borjius55",25,TRUE,FALSE,NA,NA
"RT @Visko_: Audiencias del #TourTVE 2017, histórico del Tour y gráfica comparativa. https://t.co/WuISpAaXrm",FALSE,0,NA,2017-07-24 20:49:10,FALSE,NA,"889588289421934592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","aitortoto",25,TRUE,FALSE,NA,NA
"RT @CiclismoaTope12: Creeis que @chrisfroome igualará a 
Induráin , Merckx , Hinault y Anquetil  #TDF2017 #TourTVE #TourDeFrancia",FALSE,0,NA,2017-07-24 20:41:54,FALSE,NA,"889586460688601088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Yb1ArWuTQ1a3I6W",4,TRUE,FALSE,NA,NA
"RT @Visko_: Audiencias del #TourTVE 2017, histórico del Tour y gráfica comparativa. https://t.co/WuISpAaXrm",FALSE,0,NA,2017-07-24 20:30:13,FALSE,NA,"889583518111723521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PlataformaRC",25,TRUE,FALSE,NA,NA
"RT @txakitoledo: El de la moto no se anda con tonterias #TourTVE https://t.co/lUbo5uZrWp",FALSE,0,NA,2017-07-24 20:13:38,FALSE,NA,"889579346331136001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","geonacho",50,TRUE,FALSE,NA,NA
"RT @PrudenLeonmur: Cuando terminas de ver el #TourTVE y sales a darlo todo con tu bicicleta. 
#alucino #monja #FullGas https://t.co/npuJyNo…",FALSE,0,NA,2017-07-24 20:08:05,FALSE,NA,"889577951058173953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Seguis92",18,TRUE,FALSE,NA,NA
"RT @PrudenLeonmur: Cuando terminas de ver el #TourTVE y sales a darlo todo con tu bicicleta. 
#alucino #monja #FullGas https://t.co/npuJyNo…",FALSE,0,NA,2017-07-24 20:06:41,FALSE,NA,"889577598333988867",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MediasVerdesRRC",18,TRUE,FALSE,NA,NA
